,fullVisitorId,totals.transactionRevenue,totals.hits,totals.pageviews,visitNumber,visitStartTime,totals.bounces,totals.newVisits,channelGrouping,device.browser,device.deviceCategory,device.operatingSystem,geoNetwork.city,geoNetwork.continent,geoNetwork.country,geoNetwork.metro,geoNetwork.networkDomain,geoNetwork.region,geoNetwork.subContinent,trafficSource.adContent,trafficSource.adwordsClickInfo.adNetworkType,trafficSource.adwordsClickInfo.gclId,trafficSource.adwordsClickInfo.page,trafficSource.adwordsClickInfo.slot,trafficSource.campaign,trafficSource.keyword,trafficSource.medium,trafficSource.referralPath,trafficSource.source,trafficSource.adwordsClickInfo.isVideoAd,trafficSource.isTrueDirect
604026,9.417971731855272e+18,281440000.0,69.0,48.0,1.0,1492144936.0,0.0,1.0,6,35,0,7,955,2,218,122,0,482,12,62,3,59008,11,3,4,3327,6,0,358,1,1
604391,6.060508924396042e+18,39190000.0,13.0,13.0,2.0,1492094977.0,0.0,0.0,7,35,0,20,955,2,218,122,21243,482,12,62,3,59008,11,3,4,3327,6,0,323,1,1
604725,4.2142594662024177e+18,10990000.0,9.0,8.0,4.0,1476308149.0,0.0,0.0,4,47,0,20,955,2,218,122,39450,482,12,62,3,59008,11,3,4,210,5,3196,106,1,0
604793,4.297151124311423e+18,76990000.0,11.0,9.0,10.0,1476275940.0,0.0,0.0,4,35,0,20,955,2,218,122,38725,482,12,62,3,59008,11,3,4,11,5,3196,208,1,0
604856,5.308677468260522e+18,143400000.0,13.0,10.0,4.0,1476279158.0,0.0,0.0,6,35,0,7,955,2,218,122,0,482,12,62,3,59008,11,3,4,3327,6,0,358,1,0
604857,1.0636516521070932e+18,31990000.0,13.0,11.0,53.0,1476302421.0,0.0,0.0,2,35,0,20,955,2,218,122,7653,482,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
604872,5.310912563447452e+18,372650000.0,13.0,13.0,15.0,1476302884.0,0.0,0.0,4,35,0,6,540,2,218,100,0,73,12,62,3,59008,11,3,4,11,5,3196,208,1,0
604880,4.818479610455261e+18,99990000.0,14.0,12.0,2.0,1476297247.0,0.0,0.0,4,35,1,1,748,2,218,99,0,73,12,62,3,59008,11,3,4,11,5,3196,208,1,0
604966,5.556519873090301e+18,61580000.0,19.0,16.0,3.0,1476308355.0,0.0,0.0,6,35,0,7,373,2,218,61,0,73,12,62,3,59008,11,3,4,3327,6,0,358,1,0
604971,5.823690174033408e+17,111960000.0,19.0,13.0,2.0,1476292026.0,0.0,0.0,4,72,2,23,955,2,218,122,31811,482,12,62,3,59008,11,3,4,11,5,3196,208,1,1
604979,1.081973235804016e+18,44790000.0,20.0,18.0,1.0,1476299423.0,0.0,1.0,4,35,0,7,829,2,218,100,0,73,12,62,3,59008,11,3,4,11,5,3196,208,1,1
604983,1.2955216983002365e+18,17590000.0,21.0,18.0,2.0,1476308954.0,0.0,0.0,6,35,0,7,182,2,218,19,0,187,12,62,3,59008,11,3,4,3327,6,0,358,1,0
604987,6.659787227990413e+18,16990000.0,21.0,17.0,1.0,1476293233.0,0.0,1.0,4,35,0,20,463,2,218,61,480,73,12,62,3,59008,11,3,4,11,5,3196,208,1,1
604989,5.506609486940182e+17,46370000.0,21.0,17.0,2.0,1476293537.0,0.0,0.0,6,35,0,7,955,2,218,122,7652,482,12,62,3,59008,11,3,4,3327,6,0,358,1,0
604996,2.9064987375651594e+18,63600000.0,22.0,16.0,3.0,1476275491.0,0.0,0.0,6,35,0,7,341,4,75,0,0,167,22,62,3,59008,11,3,4,3327,6,0,358,1,0
604997,9.436659411047883e+18,111980000.0,23.0,19.0,1.0,1476284178.0,0.0,1.0,2,35,0,7,579,2,218,75,39450,280,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
605000,5.575489198519964e+18,49990000.0,23.0,23.0,9.0,1476319841.0,0.0,0.0,4,35,0,7,182,2,218,19,30158,187,12,62,3,59008,11,3,4,11,5,3196,208,1,0
605011,3.349184055011438e+18,95990000.0,25.0,23.0,6.0,1476309419.0,0.0,0.0,4,35,0,7,579,2,218,75,0,280,12,62,3,59008,11,3,4,11,5,3196,208,1,0
605016,7.651960630185039e+18,55990000.0,26.0,18.0,2.0,1476313435.0,0.0,0.0,4,72,2,23,955,2,218,122,0,482,12,62,3,59008,11,3,4,11,5,3196,208,1,0
605024,5.100328694524368e+18,260550000.0,28.0,23.0,3.0,1476292849.0,0.0,0.0,6,35,0,7,52,2,218,4,0,149,12,62,3,59008,11,3,4,3327,6,0,358,1,0
605032,3.263865751595893e+18,49990000.0,29.0,27.0,2.0,1476294671.0,0.0,0.0,2,35,0,20,955,2,218,122,7653,482,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
605036,5.344550270353614e+17,39990000.0,31.0,27.0,1.0,1476255835.0,0.0,1.0,4,35,0,20,955,2,218,122,13222,482,12,62,3,59008,11,3,4,11,5,3196,208,1,1
605041,9.396277966684928e+18,18990000.0,32.0,26.0,2.0,1476286635.0,0.0,0.0,2,35,0,20,463,2,218,61,7575,73,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
605051,2.82179542291714e+18,16950000.0,36.0,28.0,1.0,1476284747.0,0.0,1.0,4,72,0,7,835,2,218,107,35190,280,12,62,3,59008,11,3,4,11,5,3196,208,1,1
605057,7.756944371260493e+18,120000000.0,38.0,33.0,4.0,1476319199.0,0.0,0.0,6,35,0,7,540,2,218,100,31811,73,12,62,3,59008,11,3,4,3327,6,0,358,1,0
605058,6.475001167263353e+18,3990000.0,38.0,27.0,1.0,1476272304.0,0.0,1.0,2,72,1,23,579,2,218,75,0,280,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
605061,2.402527199731151e+18,79990000.0,40.0,26.0,3.0,1476305273.0,0.0,0.0,2,35,0,3,182,2,218,19,2135,187,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
605069,8.969339210638368e+18,76440000.0,46.0,32.0,1.0,1476322299.0,0.0,1.0,6,35,0,7,540,2,218,100,0,73,12,62,3,59008,11,3,4,3327,6,0,358,1,1
605070,4.984366501121503e+18,536750000.0,47.0,39.0,1.0,1476315206.0,0.0,1.0,2,35,0,3,955,2,218,122,7652,482,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
605071,1.8141664602293028e+18,106750000.0,47.0,37.0,1.0,1476320021.0,0.0,1.0,2,35,0,3,955,2,218,122,11367,482,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
605072,8.944414528578395e+17,383430000.0,49.0,37.0,12.0,1476283192.0,0.0,0.0,6,35,0,7,955,2,218,122,0,482,12,62,3,59008,11,3,4,3327,6,0,358,1,0
605074,5.907509432464287e+18,99970000.0,49.0,34.0,1.0,1476316888.0,0.0,1.0,6,35,0,7,955,2,218,122,27268,482,12,62,3,59008,11,3,4,3327,6,0,358,1,1
605078,9.59240484990684e+18,38770000.0,54.0,44.0,2.0,1476302834.0,0.0,0.0,6,35,0,7,579,2,218,75,0,280,12,62,3,59008,11,3,4,3327,6,0,358,1,0
605082,9.089132392240688e+18,761250000.0,83.0,69.0,1.0,1476320818.0,0.0,1.0,2,72,0,7,955,2,218,122,0,482,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
605083,4.50293424722831e+18,52470000.0,99.0,75.0,2.0,1476291664.0,0.0,0.0,4,35,0,7,749,2,218,100,24000,73,12,62,3,59008,11,3,4,11,5,3196,208,1,0
605084,1.4257778372505157e+18,149380000.0,101.0,86.0,1.0,1476286322.0,0.0,1.0,4,35,0,7,955,2,218,122,38725,482,12,62,3,59008,11,3,4,11,5,3196,208,1,1
605089,2.9379238332970726e+18,440750000.0,126.0,87.0,3.0,1476316960.0,0.0,0.0,2,35,0,3,655,2,218,86,0,25,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
605090,3.725624217662115e+18,44980000.0,153.0,105.0,2.0,1476313377.0,0.0,0.0,6,35,0,20,955,2,218,122,7652,482,12,62,3,59008,11,3,4,3327,6,2202,352,1,1
605122,6.403591784434905e+18,33990000.0,9.0,8.0,3.0,1476292926.0,0.0,0.0,7,35,0,20,1,3,201,0,15868,420,6,62,3,59008,11,3,4,3327,6,0,188,1,0
608963,7.328092280392161e+18,18990000.0,9.0,9.0,4.0,1489477049.0,0.0,0.0,4,72,1,23,360,2,218,46,0,430,12,62,3,59008,11,3,4,11,5,3196,208,1,0
609062,3.0411371062427054e+18,15990000.0,13.0,12.0,3.0,1489529549.0,0.0,0.0,6,35,0,20,540,2,218,100,0,73,12,62,3,59008,11,3,4,3327,6,0,358,1,0
609086,5.107268531954786e+18,41990000.0,15.0,15.0,3.0,1489553537.0,0.0,0.0,6,35,0,3,540,2,218,100,7652,73,12,62,3,59008,11,3,4,3327,6,0,358,1,0
609094,7.652124468815517e+18,237860000.0,16.0,13.0,1.0,1489526631.0,0.0,1.0,4,35,0,7,955,2,218,122,23104,482,12,62,3,59008,11,3,4,11,5,3196,208,1,1
609107,4.05135630635211e+18,24990000.0,17.0,15.0,2.0,1489501587.0,0.0,0.0,4,35,0,7,955,2,218,122,20810,482,12,62,3,59008,11,3,4,11,5,3196,208,1,0
609108,2.906630727075236e+17,74850000.0,17.0,15.0,12.0,1489520971.0,0.0,0.0,4,43,0,7,182,2,218,19,7452,187,12,62,3,59008,11,3,4,11,5,3196,208,1,0
609109,2.127438408373285e+18,125980000.0,17.0,15.0,2.0,1489487937.0,0.0,0.0,4,72,0,7,579,2,218,75,39450,280,12,62,3,59008,11,3,4,11,5,3196,494,1,1
609115,4.3862917355427405e+18,479700000.0,17.0,15.0,1.0,1489510492.0,0.0,1.0,2,35,0,7,540,2,218,100,0,73,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
609121,6.919310682813497e+18,9990000.0,18.0,16.0,1.0,1489510122.0,0.0,1.0,4,35,1,1,463,2,218,61,0,73,12,62,3,59008,11,3,4,11,5,3196,208,1,1
609129,3.72938759828124e+18,69480000.0,19.0,15.0,1.0,1489527195.0,0.0,1.0,6,35,0,7,751,2,218,100,0,73,12,62,3,59008,11,3,4,3327,6,0,358,1,1
609142,4.191617848822089e+17,178970000.0,21.0,17.0,14.0,1489520913.0,0.0,0.0,2,35,0,3,463,2,218,61,0,73,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
609147,3.5457375266144625e+18,8980000.0,21.0,21.0,1.0,1489484836.0,0.0,1.0,4,72,1,23,360,2,218,46,7652,430,12,62,3,59008,11,3,4,11,5,3196,208,1,1
609152,8.142635325699709e+18,224970000.0,23.0,20.0,1.0,1489523809.0,0.0,1.0,4,35,1,1,955,2,218,122,39450,482,12,62,3,59008,11,3,4,11,5,3196,208,1,1
609155,5.376789348329923e+18,15990000.0,23.0,21.0,1.0,1489531625.0,0.0,1.0,2,35,0,7,579,2,218,75,39450,280,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
609162,9.39859150591423e+17,131170000.0,25.0,21.0,2.0,1489521188.0,0.0,0.0,6,35,0,7,955,2,218,122,7653,482,12,62,3,59008,11,3,4,3327,6,0,358,1,0
609164,7.202541639275781e+18,15190000.0,26.0,25.0,1.0,1489529610.0,0.0,1.0,6,35,0,20,540,2,218,100,0,73,12,62,3,59008,11,3,4,3327,6,0,358,1,1
609166,2.402527199731151e+18,89400000.0,26.0,20.0,20.0,1489482702.0,0.0,0.0,2,35,0,3,182,2,218,19,36128,187,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
609170,9.65774209839682e+18,19190000.0,28.0,22.0,1.0,1489533567.0,0.0,1.0,6,35,0,3,401,2,218,101,0,467,12,62,3,59008,11,3,4,3327,6,0,358,1,1
609179,8.273781557413173e+18,22980000.0,31.0,27.0,1.0,1489532109.0,0.0,1.0,4,35,0,20,955,2,218,122,31119,482,12,62,3,59008,11,3,4,11,5,3196,208,1,1
609182,3.0615060836186895e+18,10990000.0,32.0,15.0,1.0,1489519145.0,0.0,1.0,4,35,0,7,955,2,218,122,39450,482,12,62,3,59008,11,3,4,11,5,3196,208,1,1
609189,3.628984853054173e+18,75970000.0,34.0,29.0,3.0,1489519715.0,0.0,0.0,6,35,0,7,540,2,218,100,0,73,12,62,3,59008,11,3,4,3327,6,0,358,1,0
609193,5.424548576917754e+17,1590000.0,37.0,31.0,1.0,1489538917.0,0.0,1.0,6,35,0,7,579,2,218,75,0,280,12,62,3,59008,11,3,4,3327,6,0,358,1,1
609195,6.078308498520521e+18,191950000.0,39.0,34.0,1.0,1489556178.0,0.0,1.0,4,35,0,20,463,2,218,61,0,73,12,62,3,59008,11,3,4,11,5,3196,208,1,1
609197,1.6395890472633766e+18,19990000.0,40.0,36.0,22.0,1489479082.0,0.0,0.0,6,35,0,7,955,2,218,122,0,482,12,62,3,59008,11,3,4,3327,6,0,358,1,1
609198,7.970246388355188e+18,35000000.0,40.0,34.0,3.0,1489515111.0,0.0,0.0,4,35,0,20,955,2,218,122,14344,482,12,62,3,59008,11,3,4,11,5,3196,208,1,0
609199,3.763415452749528e+18,119150000.0,42.0,35.0,1.0,1489560203.0,0.0,1.0,4,35,0,7,751,2,218,100,7652,73,12,62,3,59008,11,3,4,11,5,3196,208,1,1
609204,7.131571032267159e+18,117900000.0,46.0,39.0,2.0,1489557262.0,0.0,0.0,4,35,0,20,955,2,218,122,17231,482,12,62,3,59008,11,3,4,11,5,3196,208,1,1
609206,7.428770824061227e+18,76080000.0,47.0,37.0,2.0,1489521295.0,0.0,0.0,4,35,0,20,579,2,218,75,38725,280,12,62,3,59008,11,3,4,11,5,3196,208,1,0
609209,2.3804675453707382e+17,19190000.0,53.0,44.0,5.0,1489557636.0,0.0,0.0,6,35,0,3,1,3,176,0,0,0,16,62,3,59008,11,3,4,3327,6,0,358,1,0
609210,6.48182655322358e+18,228990000.0,57.0,45.0,5.0,1489515144.0,0.0,0.0,6,35,0,7,579,2,218,75,0,280,12,62,3,59008,11,3,4,3327,6,0,358,1,0
609213,6.957245643416321e+18,92950000.0,179.0,132.0,1.0,1489503889.0,0.0,1.0,4,42,0,20,955,2,218,122,0,482,12,62,3,59008,11,3,4,11,5,3196,208,1,1
609608,9.34916131788154e+18,125950000.0,205.0,179.0,4.0,1489556428.0,0.0,0.0,7,43,0,20,955,3,94,122,17690,482,16,62,3,59008,11,3,4,3327,6,0,323,1,0
610021,8.461110695299432e+18,76410000.0,6.0,6.0,2.0,1474684626.0,0.0,0.0,2,35,0,20,955,2,218,122,7652,482,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
610134,5.912152563864161e+18,224010000.0,9.0,9.0,6.0,1474656631.0,0.0,0.0,6,35,0,6,779,2,218,101,0,467,12,62,3,59008,11,3,4,3327,6,0,358,1,0
610147,2.479607063956537e+18,99990000.0,9.0,8.0,3.0,1474666115.0,0.0,0.0,2,72,1,23,463,2,218,61,31119,73,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
610200,9.946129061582787e+18,193360000.0,12.0,12.0,1.0,1474654097.0,0.0,1.0,5,35,0,3,955,2,218,122,0,482,12,62,1,19596,0,2,9,125,3,3196,208,0,1
610217,2.74928241784015e+17,104980000.0,12.0,10.0,3.0,1474666996.0,0.0,0.0,6,35,0,20,52,2,218,4,7652,149,12,62,3,59008,11,3,4,3327,6,201,352,1,0
610222,2.9945116876672865e+18,31990000.0,13.0,11.0,1.0,1474651959.0,0.0,1.0,2,35,0,6,779,2,218,101,0,467,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
610308,3.51087594475825e+18,44790000.0,16.0,14.0,5.0,1474667094.0,0.0,0.0,6,35,0,7,955,2,218,122,0,482,12,62,3,59008,11,3,4,3327,6,0,358,1,0
610321,7.836969818608623e+17,40780000.0,17.0,13.0,4.0,1474636652.0,0.0,0.0,6,35,0,7,955,2,218,122,8554,482,12,62,3,59008,11,3,4,3327,6,0,358,1,0
610323,6.814041707718755e+18,237570000.0,17.0,15.0,6.0,1474658860.0,0.0,0.0,6,35,0,7,182,2,218,19,0,187,12,62,3,59008,11,3,4,3327,6,0,358,1,0
610332,6.289042057007415e+18,131850000.0,18.0,17.0,3.0,1474670101.0,0.0,0.0,6,35,0,7,779,2,218,101,0,467,12,62,3,59008,11,3,4,3327,6,0,358,1,1
610385,8.874112180613493e+18,16990000.0,24.0,21.0,3.0,1474660429.0,0.0,0.0,5,35,0,7,955,2,218,122,8255,482,12,62,1,20341,0,2,9,125,3,3196,208,0,1
610389,9.060420634893566e+18,18990000.0,24.0,21.0,1.0,1474649801.0,0.0,1.0,4,35,0,20,955,2,218,122,0,482,12,62,3,59008,11,3,4,11,5,3196,208,1,1
610399,9.188719261493987e+18,25000000.0,26.0,21.0,2.0,1474664379.0,0.0,0.0,4,35,1,1,749,2,218,100,9822,73,12,62,3,59008,11,3,4,11,5,3196,208,1,0
610403,1.9249942713927322e+18,38980000.0,26.0,20.0,2.0,1474649077.0,0.0,0.0,4,35,1,1,955,2,218,122,0,482,12,62,3,59008,11,3,4,11,5,3196,208,1,0
610407,7.758762749403908e+18,47980000.0,27.0,23.0,1.0,1474642892.0,0.0,1.0,3,35,0,7,579,2,218,75,0,280,12,62,3,59008,11,3,4,3327,4,3196,171,1,1
610410,3.631345694447061e+17,59940000.0,28.0,23.0,1.0,1474671217.0,0.0,1.0,4,35,1,23,955,2,218,122,29884,482,12,62,3,59008,11,3,4,11,5,3196,208,1,1
610448,3.2449188217529574e+18,200000000.0,39.0,28.0,3.0,1474657463.0,0.0,0.0,6,35,0,7,955,2,218,122,0,482,12,62,3,59008,11,3,4,3327,6,0,358,1,0
610451,9.269711109739543e+18,19990000.0,40.0,32.0,1.0,1474678366.0,0.0,1.0,4,35,0,20,955,2,218,122,8255,482,12,62,3,59008,11,3,4,11,5,3196,208,1,1
610453,7.612168453953048e+18,57980000.0,41.0,34.0,1.0,1474655012.0,0.0,1.0,6,35,0,7,955,2,218,122,27268,482,12,62,3,59008,11,3,4,3327,6,0,358,1,1
610475,5.229687439187871e+18,87130000.0,55.0,38.0,5.0,1474650524.0,0.0,0.0,6,35,0,7,579,2,218,75,0,280,12,62,3,59008,11,3,4,3327,6,0,358,1,0
610480,1.9117955013739267e+18,110320000.0,61.0,46.0,4.0,1474618244.0,0.0,0.0,6,35,0,3,955,2,218,122,41957,482,12,62,3,59008,11,3,4,3327,6,0,358,1,0
610481,3.745235510476347e+18,10970000.0,64.0,44.0,3.0,1474622325.0,0.0,0.0,4,35,0,20,955,2,218,122,13145,482,12,62,3,59008,11,3,4,11,5,3196,208,1,0
610484,8.049773876871004e+18,28480000.0,69.0,50.0,11.0,1474683763.0,0.0,0.0,4,35,0,3,567,2,218,73,38725,429,12,62,3,59008,11,3,4,11,5,3196,208,1,0
610486,5.29253703229699e+18,45000000.0,72.0,52.0,1.0,1474669500.0,0.0,1.0,4,35,0,20,955,2,218,122,4041,482,12,62,3,59008,11,3,4,11,5,3196,208,1,1
613139,5.953034565631334e+18,23970000.0,2.0,2.0,1.0,1479715223.0,0.0,1.0,4,35,0,20,955,2,218,122,0,482,12,62,3,59008,11,3,4,11,5,3196,208,1,1
613855,6.437237132374614e+17,30370000.0,9.0,9.0,4.0,1479762964.0,0.0,0.0,6,35,0,7,955,2,218,122,0,482,12,62,3,59008,11,3,4,3327,6,0,358,1,0
613903,5.236254855277223e+18,35160000.0,10.0,10.0,2.0,1479789304.0,0.0,0.0,6,35,0,6,829,2,218,100,0,73,12,62,3,59008,11,3,4,3327,6,0,358,1,1
613922,1.956307607572138e+18,1573250000.0,10.0,9.0,20.0,1479742819.0,0.0,0.0,6,35,0,20,955,2,218,122,26547,482,12,62,3,59008,11,3,4,3327,6,2198,352,1,1
613941,7.400710629046148e+17,119990000.0,11.0,9.0,2.0,1479765453.0,0.0,0.0,6,35,0,3,751,2,218,100,0,73,12,62,3,59008,11,3,4,3327,6,0,358,1,0
613976,3.2713272027218534e+17,63990000.0,12.0,10.0,4.0,1479771062.0,0.0,0.0,6,35,0,7,579,2,147,75,11556,280,3,62,3,59008,11,3,4,3327,6,0,358,1,0
613986,5.308952469141468e+18,3980000.0,13.0,12.0,3.0,1479775261.0,0.0,0.0,4,35,0,7,955,2,218,122,39450,482,12,62,3,59008,11,3,4,11,5,3196,208,1,0
614027,1.6862122756468064e+17,8990000.0,14.0,13.0,2.0,1479788929.0,0.0,0.0,4,72,0,7,955,2,218,122,31811,482,12,62,3,59008,11,3,4,11,5,3196,208,1,0
614030,9.175759822797347e+18,16990000.0,14.0,11.0,2.0,1479765262.0,0.0,0.0,2,72,0,7,955,2,218,122,0,482,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
614058,5.389664508142114e+18,13590000.0,16.0,14.0,3.0,1479760573.0,0.0,0.0,6,35,0,7,540,2,218,100,0,73,12,62,3,59008,11,3,4,3327,6,0,358,1,0
614059,4.1964188867104323e+18,15190000.0,16.0,14.0,3.0,1479742864.0,0.0,0.0,6,35,0,7,540,2,218,100,37125,73,12,62,3,59008,11,3,4,3327,6,0,358,1,0
614067,1.9271062679960995e+17,16990000.0,16.0,14.0,1.0,1479771576.0,0.0,1.0,4,35,0,20,955,2,218,122,0,482,12,62,3,59008,11,3,4,11,5,3196,208,1,1
614072,1.652676673652127e+17,47940000.0,17.0,17.0,1.0,1479751970.0,0.0,1.0,6,35,0,7,955,2,218,122,0,482,12,62,3,59008,11,3,4,3327,6,0,358,1,1
614102,2.345777682762972e+18,31990000.0,20.0,17.0,4.0,1479767173.0,0.0,0.0,6,35,0,7,579,2,218,75,0,280,12,62,3,59008,11,3,4,3327,6,0,358,1,0
614111,3.092870845653795e+18,38970000.0,21.0,17.0,2.0,1479735067.0,0.0,0.0,4,35,0,7,955,2,218,122,7652,482,12,62,3,59008,11,3,4,11,5,3196,208,1,0
614116,3.840560758083039e+18,27190000.0,22.0,22.0,2.0,1479775526.0,0.0,0.0,2,35,0,7,749,2,218,100,0,73,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
614122,9.53172782135878e+18,13200000.0,24.0,20.0,1.0,1479767863.0,0.0,1.0,6,35,0,7,749,2,218,100,0,73,12,62,3,59008,11,3,4,3327,6,0,358,1,1
614123,6.731593907536054e+18,44790000.0,24.0,19.0,1.0,1479751674.0,0.0,1.0,6,35,0,6,661,2,218,87,0,314,12,62,3,59008,11,3,4,3327,6,0,358,1,1
614131,8.249555295240137e+17,15190000.0,26.0,19.0,3.0,1479756432.0,0.0,0.0,6,35,0,7,540,2,218,100,0,73,12,62,3,59008,11,3,4,3327,6,0,358,1,0
614135,6.148711186133872e+18,19990000.0,27.0,20.0,2.0,1479783290.0,0.0,0.0,6,35,0,7,749,2,218,100,37125,73,12,62,3,59008,11,3,4,3327,6,0,358,1,0
614137,1.0793886275859566e+18,88970000.0,27.0,19.0,3.0,1479782919.0,0.0,0.0,4,35,1,1,955,2,218,122,7652,482,12,62,3,59008,11,3,4,11,5,3196,208,1,1
614139,1.3952114580929198e+18,44790000.0,28.0,21.0,1.0,1479742202.0,0.0,1.0,6,35,0,6,955,2,218,122,0,482,12,62,3,59008,11,3,4,3327,6,0,358,1,1
614140,8.130587090166605e+18,62360000.0,28.0,27.0,6.0,1479786297.0,0.0,0.0,6,35,0,7,661,2,218,87,39450,314,12,62,3,59008,11,3,4,3327,6,0,358,1,0
614141,6.451314429541676e+17,40770000.0,28.0,22.0,2.0,1479747064.0,0.0,0.0,6,35,0,3,751,2,218,100,7652,73,12,62,3,59008,11,3,4,3327,6,0,358,1,0
614142,8.944414528578395e+17,695300000.0,28.0,22.0,7.0,1479751725.0,0.0,0.0,6,35,0,7,955,2,218,122,0,482,12,62,3,59008,11,3,4,3327,6,0,358,1,0
614145,3.838828122536307e+17,33980000.0,28.0,24.0,1.0,1479741423.0,0.0,1.0,4,47,0,20,182,2,218,19,0,187,12,62,3,59008,11,3,4,11,5,3196,208,1,1
614150,1.2574901776037496e+18,30380000.0,29.0,27.0,1.0,1479756612.0,0.0,1.0,6,35,0,7,749,2,218,100,0,73,12,62,3,59008,11,3,4,3327,6,0,358,1,1
614164,3.1478353661731333e+18,56970000.0,34.0,24.0,1.0,1479751460.0,0.0,1.0,4,35,0,7,540,2,218,100,0,73,12,62,3,59008,11,3,4,11,5,3196,208,1,1
614176,8.600540361187212e+18,15190000.0,37.0,29.0,1.0,1479754818.0,0.0,1.0,6,35,0,7,955,2,218,122,39450,482,12,62,3,59008,11,3,4,3327,6,0,358,1,1
614178,3.5591148924911375e+18,48480000.0,37.0,29.0,1.0,1479785932.0,0.0,1.0,2,43,0,20,229,2,218,26,0,430,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
614180,8.01703638806222e+18,38380000.0,38.0,26.0,2.0,1479735970.0,0.0,0.0,6,35,0,7,774,2,28,0,0,413,15,62,3,59008,11,3,4,3327,6,0,358,1,1
614185,5.24687252443602e+18,68950000.0,40.0,34.0,3.0,1479770838.0,0.0,0.0,4,35,0,7,955,2,218,122,41957,482,12,62,3,59008,11,3,4,11,5,3196,208,1,0
614187,3.5351572434089175e+18,72750000.0,41.0,31.0,1.0,1479789442.0,0.0,1.0,6,35,0,20,955,2,218,122,39450,482,12,62,3,59008,11,3,4,3327,6,0,358,1,1
614198,7.149538216925151e+18,52970000.0,53.0,37.0,4.0,1479745831.0,0.0,0.0,2,35,0,20,955,2,218,122,7653,482,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
614200,3.3022500576080625e+18,111930000.0,57.0,39.0,1.0,1479779837.0,0.0,1.0,4,35,0,7,749,2,218,100,0,73,12,62,3,59008,11,3,4,11,5,3196,208,1,1
614205,8.687950969845469e+18,42370000.0,66.0,55.0,1.0,1479736782.0,0.0,1.0,6,35,0,7,59,2,218,6,0,430,12,62,3,59008,11,3,4,3327,6,0,358,1,1
614208,3.560070001469931e+18,87100000.0,68.0,54.0,5.0,1479768324.0,0.0,0.0,6,35,0,7,779,2,218,101,0,467,12,62,3,59008,11,3,4,3327,6,0,358,1,0
614213,5.540414739780175e+18,193510000.0,104.0,73.0,4.0,1479785848.0,0.0,0.0,6,35,0,7,749,2,218,100,0,73,12,62,3,59008,11,3,4,3327,6,0,358,1,0
614214,8.220379117418202e+18,27990000.0,112.0,85.0,2.0,1479760588.0,0.0,0.0,5,35,0,7,955,2,218,122,2988,482,12,62,1,34676,0,2,9,125,3,3196,208,0,1
618498,7.287152202931826e+16,3980000.0,4.0,4.0,3.0,1485327451.0,0.0,0.0,6,35,0,7,955,2,218,122,31811,482,12,62,3,59008,11,3,4,3327,6,10,403,1,1
619033,7.47454564628892e+18,6990000.0,9.0,9.0,2.0,1485314520.0,0.0,0.0,2,35,0,20,229,2,218,26,31119,430,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
619129,3.081808777530082e+18,6990000.0,11.0,11.0,1.0,1485292952.0,0.0,1.0,2,35,0,7,955,2,218,122,0,482,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
619203,2.8383940300485463e+18,199900000.0,14.0,12.0,4.0,1485283949.0,0.0,0.0,5,35,0,7,540,2,218,100,0,73,12,62,1,35710,0,2,9,125,3,3196,208,0,1
619204,9.059252837997509e+18,12990000.0,14.0,14.0,1.0,1485318493.0,0.0,1.0,5,35,1,1,751,2,218,100,0,73,12,62,1,35691,0,2,9,125,3,3196,208,0,1
619213,2.2620185215566764e+18,6990000.0,14.0,12.0,1.0,1485292180.0,0.0,1.0,2,35,1,1,955,2,218,122,38725,482,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
619231,7.376304169676631e+18,11190000.0,15.0,15.0,1.0,1485279054.0,0.0,1.0,6,35,0,7,749,2,218,100,0,73,12,62,3,59008,11,3,4,3327,6,0,358,1,1
619235,5.148203255288091e+18,10970000.0,15.0,15.0,1.0,1485296196.0,0.0,1.0,2,35,0,20,955,2,36,122,4023,482,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
