fullVisitorId,visitNumber,totals.pageviews,totals.transactionRevenue,totals.hits
5623787405926174172,3.0,62.0,34690000.0,86.0
5625987302621131886,3.0,18.0,32480000.0,22.0
5626083810340068803,1.0,8.0,27990000.0,8.0
5626321780782440576,3.0,34.0,22980000.0,42.0
562678147042735,3.0,21.0,95700000.0,25.0
5626842040347507699,1.0,25.0,39180000.0,33.0
5627236441803896511,3.0,32.0,46780000.0,34.0
5627918840858473196,1.0,22.0,104980000.0,30.0
5631096554294292900,10.0,58.0,79310000.0,77.0
5632276788326171571,21.0,105.0,16023750000.0,153.0
5632994425337545327,6.0,59.0,918150000.0,77.0
5633631220777079493,1.0,26.0,49580000.0,33.0
5638519813999798769,10.0,61.0,38380000.0,80.0
5638681280210708810,3.0,30.0,236280000.0,36.0
5639438910924480453,1.0,27.0,391520000.0,36.0
5640250262390805538,1.0,8.0,55430000.0,8.0
564132620307271174,13.0,53.0,45970000.0,65.0
5642185407180731609,4.0,48.0,79960000.0,58.0
5642313646372078492,1.0,22.0,21990000.0,23.0
5643846137033139935,1.0,13.0,13590000.0,13.0
5646360372391287672,1.0,14.0,40780000.0,14.0
5646538776794070198,1.0,13.0,1990000.0,15.0
5647890660004661516,2.0,11.0,21490000.0,13.0
565056780083615308,45.0,27.0,16990000.0,32.0
5651255012455106470,3.0,25.0,74990000.0,28.0
5652101550786394440,1.0,29.0,59960000.0,34.0
5652426289480928478,1.0,22.0,8790000.0,25.0
565287882698874437,15.0,51.0,90620000.0,62.0
5655215807507744512,21.0,67.0,167970000.0,82.0
5656797100186681238,6.0,90.0,130520000.0,124.0
5657677988182303423,69.0,45.0,25000000.0,50.0
566055411938639598,5.0,80.0,1174980000.0,109.0
5662114146782089874,3.0,40.0,80260000.0,54.0
56623046680377668,3.0,16.0,19990000.0,17.0
566233357235128805,45.0,174.0,79130000.0,216.0
566269193391274218,1.0,57.0,30370000.0,79.0
566709157525308339,1.0,22.0,17590000.0,24.0
5668178612875177836,1.0,25.0,88740000.0,34.0
5668433030865339442,15.0,51.0,323200000.0,63.0
5670613208439164608,1.0,39.0,128050000.0,53.0
5671628686100405217,10.0,32.0,15990000.0,38.0
5671688466209278718,1.0,26.0,92990000.0,35.0
5671719199907401698,12.0,14.0,18990000.0,14.0
5674116106082895217,5.0,48.0,34460000.0,82.0
56746998029721050,28.0,61.0,539250000.0,66.0
5674996555424761668,15.0,84.0,81580000.0,98.0
5675389937298444506,1.0,16.0,16990000.0,18.0
5675405939347398013,1.0,36.0,59460000.0,45.0
5675830566219535598,1.0,31.0,36930000.0,35.0
5676016082432448460,15.0,36.0,97130000.0,49.0
5676082759933855765,3.0,50.0,103950000.0,64.0
5677740195938501149,10.0,36.0,59990000.0,45.0
5682452231721622029,195.0,150.0,106910000.0,188.0
5683651223956848333,3.0,58.0,55700000.0,87.0
5684662466118174042,3.0,15.0,49580000.0,16.0
5686997736111090309,3.0,15.0,33590000.0,16.0
5687201440185842310,1.0,12.0,25900000.0,14.0
5687667730920600613,2067.0,304.0,29980000.0,329.0
5687848862260392694,15.0,76.0,33210000.0,96.0
5688849744235446525,15.0,53.0,107940000.0,73.0
5689475961693395998,10.0,126.0,529640000.0,181.0
5690101564686025758,10.0,37.0,57820000.0,42.0
5691228855195017010,15.0,81.0,79920000.0,109.0
5692598567107013181,7.0,21.0,84000000.0,49.0
569356915734606916,6.0,42.0,249500000.0,49.0
5694129009662162026,28.0,49.0,27180000.0,57.0
5696607948314871944,20.0,63.0,66030000.0,78.0
5696877921911680957,2.0,35.0,25900000.0,40.0
5697412043275754287,10.0,25.0,13590000.0,27.0
5697742693830141679,2.0,51.0,84970000.0,74.0
5698598746272990860,1.0,17.0,16990000.0,19.0
5700698092270325485,21.0,43.0,10990000.0,52.0
5701006754406166040,15.0,24.0,37980000.0,27.0
5701217119203777445,3.0,19.0,13980000.0,21.0
570123615296033261,3.0,15.0,120380000.0,19.0
5701386629196414952,44.0,169.0,115380000.0,218.0
5702250706179149383,15.0,30.0,43960000.0,38.0
5703962423814396269,270.0,418.0,80610000.0,493.0
5704806985396166300,1.0,12.0,23990000.0,15.0
5704821890864354463,28.0,67.0,55990000.0,78.0
5707589491690970706,1.0,29.0,107930000.0,38.0
5709093382250533707,10.0,57.0,83850000.0,70.0
5709497068123845619,1.0,28.0,16990000.0,35.0
5711731489189820466,1.0,17.0,95970000.0,22.0
5712068909667694564,36.0,95.0,89880000.0,120.0
5712192985842423649,9.0,158.0,391160000.0,246.0
5712421789817906030,1.0,22.0,7950000.0,24.0
5712957387241378835,45.0,113.0,18990000.0,135.0
5713958052491086700,10.0,72.0,522790000.0,102.0
5714578235466782917,1.0,25.0,79990000.0,31.0
5715888696810396175,3.0,23.0,15190000.0,27.0
5716546627685384562,15.0,66.0,79990000.0,91.0
5716994513150474293,3.0,16.0,9990000.0,18.0
5718010271440408219,3.0,18.0,13990000.0,18.0
5719637398048239955,1.0,38.0,89580000.0,42.0
5720584332217047483,15.0,76.0,694220000.0,104.0
5723778422683345632,1.0,42.0,11940000.0,48.0
5724098940737285111,3.0,26.0,44270000.0,28.0
5726599650920385444,3.0,25.0,21980000.0,27.0
572741150050251305,10.0,85.0,88050000.0,113.0
5727689295522031666,6.0,70.0,67960000.0,96.0
5729167288225910625,180.0,165.0,717380000.0,218.0
5735801117087440751,1.0,20.0,97350000.0,23.0
5735858296023788680,1.0,38.0,32780000.0,52.0
5737086598744080842,1.0,31.0,512370000.0,37.0
573752651828621469,1.0,29.0,75980000.0,33.0
5738378843215726738,6.0,57.0,39170000.0,81.0
5739401273525680834,1.0,13.0,1990000.0,13.0
573944389511782755,1.0,21.0,19190000.0,25.0
5739969347457225877,1.0,14.0,104650000.0,15.0
5740736607578990652,1.0,54.0,380960000.0,77.0
574149303737191374,1.0,46.0,74380000.0,63.0
5742253560990326781,1.0,44.0,29670000.0,51.0
5742668181891576634,1.0,54.0,123930000.0,72.0
5743796585353969433,3.0,29.0,30390000.0,39.0
5745206935661366884,3.0,24.0,14210000.0,32.0
5745416288055628376,8.0,26.0,10990000.0,27.0
574546672447624856,15.0,86.0,95990000.0,123.0
5745951615657904968,6.0,32.0,33980000.0,36.0
5747102383457651943,6.0,27.0,374850000.0,32.0
5747990905511584859,17.0,47.0,79140000.0,59.0
5749321926429914801,27.0,68.0,78360000.0,78.0
5751162786265833024,66.0,63.0,79990000.0,80.0
575143870190264156,6.0,38.0,100000000.0,47.0
5753687412615654863,28.0,46.0,352000000.0,48.0
575603546892390824,3.0,27.0,59990000.0,34.0
5756208439960248003,3.0,29.0,81390000.0,39.0
5759286550067943008,1.0,30.0,38700000.0,39.0
5759869203638268545,3.0,77.0,121780000.0,110.0
57601503302114470,1.0,46.0,39150000.0,60.0
5760490901418119265,1.0,14.0,16990000.0,14.0
5760753352577829144,3.0,67.0,47990000.0,87.0
5761840295662617853,75.0,117.0,59770000.0,191.0
5762152296727527902,4.0,27.0,24990000.0,31.0
5763555354582854124,2.0,17.0,59010000.0,21.0
5763778291499877019,1.0,19.0,69550000.0,21.0
5764262000762138586,6.0,25.0,13290000.0,28.0
5764332296932136654,14.0,94.0,45830000.0,140.0
5766280637423737637,3.0,32.0,18990000.0,37.0
5767255881668877462,74.0,122.0,199950000.0,167.0
5767625286070900828,10.0,31.0,29570000.0,37.0
5768103132936942403,55.0,123.0,50000000.0,138.0
5768596721940711560,1.0,47.0,44790000.0,58.0
576962765196044517,3.0,37.0,28300000.0,46.0
5772921781547143127,36.0,126.0,546930000.0,175.0
577430234323994672,1.0,19.0,35980000.0,19.0
5774321029448220916,6.0,50.0,57890000.0,70.0
5774394819258037002,1.0,35.0,99990000.0,38.0
577572983337426313,6.0,68.0,279820000.0,93.0
577700480509527611,15.0,57.0,30950000.0,117.0
5779647444057786360,3.0,21.0,42370000.0,27.0
5783843869687303136,6.0,69.0,33980000.0,89.0
5785105569692968481,3.0,19.0,13590000.0,20.0
5786155979691918180,1.0,71.0,115180000.0,86.0
5787719394143012193,33.0,79.0,29580000.0,103.0
5788942005680192808,1.0,23.0,42970000.0,25.0
5789301250330141247,6.0,53.0,78950000.0,64.0
5789628268074280391,39.0,91.0,89580000.0,110.0
5789730670483285107,1.0,44.0,88950000.0,60.0
5791424839538217435,1.0,16.0,100000000.0,18.0
5791622267997002,23.0,92.0,14300000.0,121.0
5792950527523164099,1.0,21.0,149980000.0,22.0
5793274854456231464,33.0,59.0,189870000.0,83.0
5793548802534178170,43.0,94.0,59990000.0,100.0
5793599862151444630,5.0,34.0,319250000.0,51.0
5795343041748659028,3.0,17.0,50000000.0,21.0
5795630000736964663,1.0,18.0,10390000.0,20.0
5802825037906535413,5.0,13.0,19990000.0,18.0
5803364936823786430,3.0,55.0,157750000.0,64.0
5804926577039377233,15.0,144.0,163090000.0,210.0
5805078807561705608,21.0,49.0,11890000.0,61.0
5805087483556745945,4.0,39.0,73480000.0,43.0
58062449645143625,3.0,30.0,191100000.0,39.0
5807278314451544984,3.0,26.0,8790000.0,33.0
5810160543155445886,25.0,39.0,463100000.0,42.0
5810770256591004737,28.0,202.0,647530000.0,258.0
5811368078800551365,28.0,89.0,78220000.0,106.0
5811515226534313470,3.0,36.0,91970000.0,45.0
5812572929202367937,3.0,21.0,151800000.0,27.0
5814707242199508496,6.0,42.0,25000000.0,62.0
5814980334876441459,21.0,100.0,19990000.0,115.0
5816018559064540800,36.0,68.0,178880000.0,78.0
5816514381907176001,1.0,45.0,43380000.0,57.0
5817093760700950261,2.0,14.0,59950000.0,16.0
5818809333488367777,6.0,40.0,10630000.0,46.0
5818907015155531907,10.0,27.0,175600000.0,34.0
5820498420449602355,10.0,53.0,10990000.0,69.0
582129409932854437,3.0,33.0,18990000.0,38.0
5821918724383894548,6.0,23.0,24990000.0,26.0
5822507933950727882,1.0,15.0,19990000.0,18.0
5822916337275762217,1.0,53.0,51960000.0,73.0
5823529938186171963,1.0,19.0,13430000.0,21.0
582369017403340851,3.0,40.0,111960000.0,61.0
5824723295057782001,1.0,27.0,24990000.0,35.0
5824752657064007400,1.0,29.0,24990000.0,39.0
5825968802963452704,6.0,22.0,16990000.0,25.0
5826166060122171191,3.0,15.0,100700000.0,15.0
5826737021779185298,91.0,70.0,19990000.0,71.0
582674888457699636,3.0,59.0,112370000.0,87.0
5827357035800139302,15.0,72.0,209000000.0,91.0
5828638042083405599,15.0,57.0,65950000.0,72.0
5834707574158732098,3.0,43.0,28140000.0,47.0
5834989441193256083,3.0,18.0,49990000.0,19.0
5835011534221003810,6.0,35.0,13290000.0,41.0
5835265131726609192,1.0,34.0,23740000.0,44.0
5835418306887672621,3.0,38.0,22490000.0,38.0
5836015565471954596,76.0,99.0,68030000.0,130.0
5840295243911523760,6.0,51.0,39580000.0,67.0
5840491569007518848,1.0,36.0,58440000.0,52.0
5841808203140445242,6.0,54.0,20980000.0,69.0
584233587428145418,3.0,14.0,33590000.0,17.0
5843493310673425771,10.0,69.0,108730000.0,85.0
5843958474903500870,6.0,24.0,8980000.0,48.0
5844499585021930653,10.0,48.0,114320000.0,70.0
5844997119511169482,1.0,23.0,18990000.0,25.0
5845196577057429704,1.0,18.0,12990000.0,20.0
5845571367223986195,3.0,10.0,12990000.0,11.0
5846459704283557603,1.0,19.0,16990000.0,21.0
5846746370544767584,1.0,31.0,30280000.0,37.0
5847358167202480960,1.0,48.0,267600000.0,68.0
5847645820531531550,1.0,40.0,18980000.0,49.0
5849047168572245769,1.0,18.0,52070000.0,25.0
5849605114063721610,10.0,44.0,47800000.0,48.0
5850295749820717320,6.0,32.0,138350000.0,41.0
5851591500795838131,1.0,23.0,36490000.0,26.0
5852177506011549938,1.0,22.0,31680000.0,28.0
5852501539446782255,6.0,35.0,28780000.0,50.0
5853503812958964619,6.0,38.0,28460000.0,41.0
5855788158613478931,1.0,39.0,96770000.0,49.0
5857188717292018913,6.0,44.0,74990000.0,65.0
5857676743018965961,101.0,147.0,399000000.0,200.0
5858408190498927717,36.0,88.0,23890000.0,109.0
5859181689255214491,3.0,13.0,11970000.0,15.0
5862903247995019263,6.0,34.0,100800000.0,51.0
5863375721947621054,3.0,12.0,25000000.0,14.0
5864276802180116505,3.0,16.0,33590000.0,17.0
5864660038605471307,3.0,35.0,67730000.0,38.0
5867199929818257756,7.0,114.0,220230000.0,150.0
5869870458569209553,1.0,25.0,10990000.0,26.0
5870280027247328247,10.0,66.0,23490000.0,75.0
5871441013780996077,1.0,25.0,47980000.0,28.0
5872995235410179138,3.0,16.0,16280000.0,21.0
5873491468914414978,10.0,156.0,329860000.0,189.0
5873856705282402939,3.0,74.0,15970000.0,92.0
5874652729047848960,12.0,67.0,1351090000.0,84.0
5876745703341154088,6.0,25.0,16990000.0,29.0
5876856454861855594,48.0,15.0,39130000.0,17.0
5877921283678056526,3.0,37.0,13590000.0,41.0
5878115499430708439,10.0,85.0,23980000.0,96.0
587844728135319683,9.0,44.0,7180000.0,48.0
587886297354228717,1.0,43.0,25950000.0,54.0
5879037707038281515,3.0,33.0,189480000.0,48.0
5879189305349392222,3.0,15.0,15190000.0,17.0
5879552143073361372,21.0,65.0,37980000.0,76.0
5881420815591584294,45.0,81.0,569850000.0,107.0
5881534994111255224,1.0,35.0,23990000.0,39.0
5883817071899386172,1.0,18.0,1990000.0,21.0
5887797695052226909,1.0,111.0,228870000.0,144.0
5887849058822875277,15.0,40.0,51980000.0,48.0
5888035730986809120,31.0,64.0,172970000.0,76.0
5888716568893996188,1.0,17.0,44790000.0,17.0
5889010106366698304,45.0,32.0,19990000.0,36.0
5889911900700312712,1.0,70.0,1173790000.0,103.0
5890457827882423801,3.0,253.0,120440000.0,403.0
5891082663141859878,10.0,70.0,199900000.0,97.0
589243891238071459,3.0,68.0,42480000.0,84.0
5896165545008252371,6.0,30.0,38930000.0,31.0
5896536036728324632,36.0,152.0,47790000.0,213.0
589822830087218823,1.0,15.0,33590000.0,16.0
589967396396729491,234.0,161.0,71620000.0,191.0
590094729131157044,1.0,21.0,34990000.0,31.0
5901766721898280376,1.0,33.0,19980000.0,47.0
5901801479470276689,6.0,27.0,27980000.0,37.0
5902646703490529789,1.0,15.0,55990000.0,17.0
5905336612296989263,10.0,28.0,30390000.0,35.0
5905742207313149106,3.0,18.0,44790000.0,19.0
5905965824605720787,1.0,21.0,18990000.0,26.0
5906185555476302609,6.0,93.0,115080000.0,128.0
5907509432464286775,1.0,34.0,99970000.0,49.0
5909453901829885037,1.0,31.0,55550000.0,36.0
5912152563864160997,28.0,134.0,224010000.0,199.0
5913351362250522347,6.0,95.0,648000000.0,131.0
5914563242509482274,21.0,35.0,15190000.0,36.0
591513434559245487,1.0,13.0,18990000.0,15.0
5915365313992889595,3.0,46.0,77930000.0,62.0
5915583521852915302,1.0,18.0,8980000.0,19.0
5918411190204797913,3.0,40.0,44790000.0,52.0
5918969428390529322,1.0,13.0,24990000.0,15.0
5919562379041618004,12.0,154.0,21980000.0,184.0
5920338215143617287,10.0,60.0,199800000.0,75.0
5921438305564932958,15.0,29.0,65360000.0,39.0
5921718666533314694,36.0,99.0,76990000.0,104.0
5921955043410577506,1.0,22.0,40760000.0,30.0
5922085116209926580,15.0,62.0,67650000.0,82.0
5922545727078253740,3.0,16.0,119990000.0,16.0
5923041114491111329,1.0,16.0,13590000.0,19.0
5923504027652708716,3.0,30.0,39980000.0,39.0
5926882558735267837,6.0,73.0,109150000.0,99.0
5929323463037353522,1.0,36.0,38390000.0,44.0
5929579070736526964,3.0,49.0,79940000.0,59.0
5930716560276392518,55.0,39.0,10990000.0,43.0
5933104273088174120,15.0,115.0,57220000.0,186.0
594022882962204579,10.0,38.0,52970000.0,43.0
594032029140324639,15.0,67.0,127930000.0,74.0
5941605551778818754,6.0,42.0,279300000.0,51.0
5943213990126954437,3.0,34.0,10990000.0,43.0
5944044194057529877,91.0,125.0,182540000.0,161.0
5944473218831449800,1.0,16.0,17940000.0,18.0
594511863093043281,1.0,28.0,48000000.0,39.0
5945295413021078012,3.0,25.0,32780000.0,32.0
5945631967596859293,1.0,16.0,13590000.0,18.0
594563238977976970,3.0,46.0,42600000.0,59.0
5946277979460888197,3.0,41.0,105150000.0,57.0
5947969981378635810,28.0,41.0,29980000.0,47.0
5948399215486527929,27.0,42.0,59970000.0,49.0
5949169854058758957,6.0,81.0,268420000.0,106.0
5949575431286593178,10.0,50.0,147980000.0,72.0
5949829052658336477,1.0,12.0,43030000.0,16.0
5950002807583748415,1.0,19.0,12990000.0,21.0
5950059119124275683,3.0,21.0,79990000.0,25.0
5952403374581782630,6.0,40.0,39980000.0,48.0
5952422370450576468,3.0,36.0,11190000.0,46.0
5953034565631333907,2.0,56.0,23970000.0,74.0
5953491515740495847,1.0,11.0,13980000.0,11.0
5954999562906219668,91.0,161.0,468720000.0,202.0
5956945994743265463,1.0,29.0,70620000.0,41.0
5958728222060412682,28.0,88.0,59960000.0,121.0
5960127137243713650,100.0,86.0,248840000.0,106.0
5961512277421237379,5.0,12.0,15990000.0,14.0
5962830800899970265,6.0,64.0,22790000.0,75.0
5964418919606294332,42.0,218.0,301380000.0,295.0
596895434219823695,253.0,497.0,450910000.0,564.0
5969031097251772016,36.0,57.0,46160000.0,65.0
5969191050952048751,3.0,50.0,88200000.0,62.0
5970035247923497864,1.0,15.0,8790000.0,17.0
5971687779393280751,3.0,16.0,35980000.0,19.0
5972468163034098276,1.0,23.0,62380000.0,27.0
597489337358394308,27.0,92.0,59970000.0,118.0
5975789416845370133,1.0,27.0,16990000.0,34.0
5976063913493194585,56.0,61.0,111880000.0,73.0
5976867149100083641,1.0,18.0,17700000.0,26.0
5980795059692822710,1.0,32.0,13500000.0,40.0
5981319719180630127,1.0,75.0,195170000.0,106.0
5982288201667188670,3.0,37.0,153520000.0,47.0
5983670989967326017,3.0,24.0,94780000.0,27.0
5985368233376980363,10.0,36.0,55800000.0,42.0
5985713737634812575,3.0,23.0,10990000.0,27.0
5988082186046287943,1.0,21.0,28480000.0,32.0
5989963282036287495,21.0,25.0,479600000.0,28.0
5989978659494486802,6.0,13.0,55970000.0,13.0
5990197890122139717,1.0,18.0,31990000.0,20.0
599110551792149234,36.0,123.0,2097900000.0,162.0
5991536664355896877,10.0,35.0,49980000.0,49.0
5991914528247415327,3.0,32.0,36170000.0,45.0
5992855371735669214,51.0,101.0,16800000.0,212.0
5993060146363260097,412.0,121.0,149850000.0,159.0
5993570178392052498,28.0,44.0,41990000.0,51.0
5993773657417368877,1.0,13.0,79190000.0,13.0
5994584903739505696,1.0,16.0,27980000.0,18.0
5995124295506489040,1.0,40.0,152700000.0,53.0
5995442471500823689,45.0,97.0,108680000.0,132.0
5996951375887709557,21.0,111.0,414650000.0,159.0
5998940842547848227,1.0,21.0,4980000.0,25.0
6001085697453639910,10.0,80.0,18970000.0,101.0
6002089299065068862,276.0,167.0,67180000.0,211.0
6002383716453782350,1.0,66.0,16380000.0,89.0
6002698185791753794,6.0,51.0,105360000.0,75.0
6005829572969771144,15.0,53.0,41570000.0,70.0
6005846941999724552,36.0,140.0,35180000.0,184.0
6006657047016577071,132.0,139.0,283010000.0,189.0
6007068566943538173,3.0,26.0,39170000.0,36.0
6007122140557180806,9.0,26.0,23490000.0,30.0
6007444138968758475,3.0,29.0,35980000.0,31.0
6007466842428480250,3.0,23.0,21980000.0,27.0
6008436631932409360,1.0,12.0,41990000.0,15.0
6008504658996410850,28.0,65.0,44790000.0,85.0
6008548099452961352,1.0,11.0,10990000.0,12.0
6010250598436085923,420.0,662.0,4380030000.0,886.0
601115360451826853,1.0,38.0,50960000.0,47.0
6011560352150256986,1.0,15.0,69800000.0,19.0
601161405716299904,3.0,37.0,51990000.0,43.0
6014637285460170276,12.0,35.0,68770000.0,51.0
6014980722805375499,55.0,68.0,44000000.0,78.0
6016169532034396504,28.0,321.0,115120000.0,404.0
6016345222703711048,27.0,116.0,116720000.0,136.0
6018293882167178680,18.0,95.0,213730000.0,130.0
6019250371266018311,3.0,23.0,30380000.0,28.0
602050736534015192,1.0,15.0,33590000.0,16.0
6020712706224683224,1.0,14.0,45000000.0,17.0
6022725401734649731,55.0,111.0,131960000.0,138.0
6022958438984686375,3.0,94.0,134980000.0,116.0
6023796381284015578,1.0,12.0,33590000.0,13.0
6024281356210968714,16.0,39.0,41590000.0,46.0
6026763398386298705,1.0,16.0,39190000.0,17.0
6026865008041115729,3.0,63.0,79160000.0,80.0
6027268712782791947,17.0,42.0,27180000.0,46.0
6029872331740528503,120.0,210.0,18980000.0,287.0
6030141817614722657,17.0,65.0,41190000.0,93.0
6030957980134486247,39.0,75.0,67960000.0,84.0
6031648985578862935,15.0,53.0,415200000.0,71.0
6033687710864775123,3.0,15.0,27180000.0,17.0
6035720315860401957,289.0,180.0,25560000.0,213.0
6036371568698072634,1.0,13.0,18990000.0,14.0
6037412484633383293,3.0,58.0,199240000.0,74.0
6039302517821251225,1.0,58.0,264700000.0,77.0
6039611140215041016,10.0,49.0,43160000.0,78.0
6042383150524309818,1.0,26.0,5590000.0,32.0
6042992012557557168,3.0,20.0,12990000.0,24.0
6043590789804259117,10.0,22.0,13590000.0,25.0
604365545479003017,12.0,38.0,120460000.0,51.0
6045930241388777741,28.0,102.0,81500000.0,152.0
6046590662563532238,3.0,14.0,11970000.0,16.0
6047640651761300200,33.0,27.0,19190000.0,28.0
6048454076257067950,6.0,35.0,489400000.0,46.0
6049426563900129061,1.0,15.0,15960000.0,16.0
6051052945734595227,6.0,45.0,44790000.0,58.0
6051565234057723830,36.0,115.0,183690000.0,138.0
6051908919929899878,1.0,27.0,191550000.0,36.0
6052206455243513477,10.0,54.0,3302400000.0,69.0
6053028616737271033,14.0,50.0,138320000.0,66.0
6053317410808350071,3.0,71.0,15970000.0,103.0
605582860135446327,1.0,17.0,15190000.0,17.0
6056481761819241487,10.0,24.0,19190000.0,26.0
6056987916550791423,1.0,10.0,7000000.0,10.0
6059228055495391322,1.0,20.0,119180000.0,24.0
6060508924396042346,6.0,19.0,39190000.0,19.0
6061471079783335159,6.0,37.0,79990000.0,46.0
60637300837021971,1.0,29.0,27980000.0,31.0
6064511507149112064,3.0,41.0,464050000.0,54.0
6064571221213436391,2.0,15.0,197880000.0,19.0
606735064258270722,6.0,30.0,335000000.0,39.0
6067716449743001995,6.0,55.0,219680000.0,73.0
6068102071010648164,3.0,29.0,27990000.0,30.0
6068549707669437692,1.0,33.0,49460000.0,41.0
6068598620766435054,55.0,173.0,397310000.0,218.0
6068721773356724228,1.0,13.0,18990000.0,19.0
60707564057653567,1.0,18.0,94210000.0,25.0
60709694942461401,6.0,50.0,89550000.0,65.0
6075418837768242958,6.0,22.0,13590000.0,24.0
6076619018565760000,1.0,35.0,21540000.0,43.0
6077435441708793249,105.0,147.0,78980000.0,209.0
6077626541330989540,69.0,62.0,21550000.0,71.0
6078308498520521159,1.0,34.0,191950000.0,39.0
6079111180589876762,10.0,74.0,376910000.0,97.0
6080228231224064778,3.0,43.0,52750000.0,54.0
